id,parent_id,x,y,z,type,level,dist2soma,path_dist2soma,angle,angle_remote,angle_io1,angle_io1_remote,angle_io2,angle_io2_remote,radius,lcradius,rcradius,length,pathlength,contraction,lclength,lcpathlength,rclength,rcpathlength,width,height,depth,lslength,lspathlength,rslength,rspathlength,lstips,rstips
1,-1,6992.52,3726.85,7926.33,3,1,0,17.858,49.4376,71.9262,153.562,107.721,152.604,158.386,1,1,1,16.7792,17.858,0.93959,596.047,718.818,5.30898,5.33508,13.0298,8.66992,6.0498,17064.9,19748.7,594.431,720.178,161,6
2,-1,6992.52,3726.85,7926.33,3,1,0,85.4785,0,0,0,0,0,0,1,0,0,79.433,85.4785,0.929275,0,0,0,0,6,70.4702,36.1602,0,0,0,0,0,0
3,-1,6992.52,3726.85,7926.33,3,1,0,9.61544,81.8218,65.23,129.92,147.712,142.146,142.167,1,1,1,9.61495,9.61544,0.999949,13.2515,14.4338,2.93393,2.99251,5.77002,7.4502,1.91016,542.818,612.127,210.668,274.003,8,4
4,-1,6992.52,3726.85,7926.33,3,1,0,104.348,0,0,0,0,0,0,1,0,0,88.1737,104.348,0.844996,0,0,0,0,64.77,61.8901,8.66016,0,0,0,0,0,0
5,-1,6992.52,3726.85,7926.33,3,1,0,16.9116,79.5604,76.2049,174.904,154.465,100.007,127.319,1,1,1,14.0556,16.9116,0.831123,4.96281,5.28362,7.36508,7.45436,6.75977,10.6201,6.58984,390.69,453.604,142.263,175.391,6,2
6,-1,6992.52,3726.85,7926.33,3,1,0,19.8774,33.7904,57.128,156.519,155.649,165.336,145.995,1,1,1,19.5928,19.8774,0.98568,5.63196,5.6547,46.4492,52.6441,19.46,2.54004,1.68994,128.877,161.415,46.4492,52.6441,2,1
7,-1,6992.52,3726.85,7926.33,3,1,0,21.65,117.518,117.518,133.783,123.287,107.724,119.195,1,1,1,20.4299,21.65,0.943642,2.86443,2.90141,2.01781,2.02998,2.79004,15,13.8701,263.544,304.872,137.522,161.768,3,2
8,-1,6992.52,3726.85,7926.33,3,1,0,9.86792,51.5914,61.7404,164.166,152.422,143.994,144.621,1,1,1,8.85817,9.86792,0.897673,4.85154,4.88266,66.1558,81.2331,4.02002,3.46997,7.08984,232.044,323.428,66.1558,81.2331,4,1
9,-1,6992.52,3726.85,7926.33,3,1,0,97.202,0,0,0,0,0,0,1,0,0,81.709,97.202,0.84061,0,0,0,0,74.1299,40.6699,11.25,0,0,0,0,0,0
10,-1,6992.52,3726.85,7926.33,3,1,0,20.9573,49.5281,14.1211,171.187,170.378,131.518,157.324,1,1,1,19.5235,20.9573,0.931585,76.9374,92.131,88.6381,96.8571,15.46,12.3301,1.06006,76.9374,92.131,88.6381,96.8571,1,1
11,1,7005.55,3735.52,7932.38,2,2,16.7792,736.676,103.283,85.3343,159.935,134.197,87.5427,56.8452,1,1,1,596.047,718.818,0.829204,4.07579,4.35076,31.3938,34.7918,234.51,327.85,459.42,16229.8,18776.3,274.492,292.679,152,9
12,1,7005.55,3735.52,7932.38,3,2,16.7792,23.1931,70.0633,37.9303,159.641,159.792,128.643,142.261,1,1,1,5.30898,5.33508,0.995107,11.5314,12.0111,89.4644,112.779,3.33008,4.08008,0.669922,511.189,614.075,89.4644,112.779,5,1
13,3,6986.75,3719.4,7924.42,3,2,9.61495,24.0492,111.567,111.567,127.744,116.605,83.3472,88.6343,1,1,0.5,13.2515,14.4338,0.91809,4.8017,4.88488,0.252592,0.252592,3.79004,12.95,1.43018,312.498,349.061,222.123,253.77,5,3
14,3,6986.75,3719.4,7924.42,3,2,9.61495,12.608,76.5549,43.3149,153.135,145.955,129.203,161.785,1,1,1,2.93393,2.99251,0.980422,17.1671,18.6351,94.0707,115.016,2.83008,0.77002,0.189941,130.83,174.63,94.0707,115.016,3,1
15,5,6998.95,3716.23,7932.92,3,2,14.0556,22.1952,79.4286,90.4799,156.366,156.366,109.961,92.8939,1,1,1,4.96281,5.28362,0.939281,5.21553,5.23014,72.9559,97.3411,0.639648,4.60986,1.81006,317.987,356.21,72.9559,97.3411,5,1
16,5,6998.95,3716.23,7932.92,3,2,14.0556,24.3659,89.1068,43.3319,83.7666,128.134,166.824,166.746,1,1,1,7.36508,7.45436,0.988023,62.2825,83.5464,72.6155,84.3906,7.25,1.29004,0.580078,62.2825,83.5464,72.6155,84.3906,1,1
17,6,7011.98,3725.2,7927.9,3,2,19.5928,25.5321,97.7978,73.5416,124.403,149.775,131.057,135.09,1,1,1,5.63196,5.6547,0.995979,50.2828,71.0687,72.9619,84.6917,5.27002,0.619873,1.8999,50.2828,71.0687,72.9619,84.6917,1,1
18,6,7011.98,3725.2,7927.9,3,2,19.5928,72.5215,0,0,0,0,0,0,1,0,0,46.4492,52.6441,0.882324,0,0,0,0,37.3501,8.73999,26.3301,0,0,0,0,0,0
19,7,6992.5,3741.85,7940.2,3,2,20.4299,23.68,45.5609,25.0883,171.602,137.863,132.567,157.615,1,1,1,2.01781,2.02998,0.994009,81.9359,93.1916,53.5683,66.5464,1.72998,0.949951,0.430176,81.9359,93.1916,53.5683,66.5464,1,1
20,7,6992.5,3741.85,7940.2,3,2,20.4299,24.5515,43.8299,52.3122,162.327,162.327,150.905,142.565,1,1,1,2.86443,2.90141,0.987254,2.67379,2.68759,126.213,153.471,2.3501,0.849854,1.3999,137.14,151.187,126.213,153.471,2,1
21,8,6988.5,3730.32,7933.42,3,2,8.85817,14.7506,89.435,101.58,110.957,116.241,126.606,111.76,1,1,1,4.85154,4.88266,0.993627,10.2164,10.4831,84.6794,123.858,3.9502,1.12988,2.58008,152.729,205.171,84.6794,123.858,3,1
22,8,6988.5,3730.32,7933.42,3,2,8.85817,91.101,0,0,0,0,0,0,1,0,0,66.1558,81.2331,0.814395,0,0,0,0,15.7603,19.9099,63.3301,0,0,0,0,0,0
23,10,7007.62,3714.52,7925.27,3,2,19.5235,113.088,0,0,0,0,0,0,1,0,0,76.9374,92.131,0.835087,0,0,0,0,57.3301,50.6201,16.8696,0,0,0,0,0,0
24,10,7007.62,3714.52,7925.27,3,2,19.5235,117.814,0,0,0,0,0,0,1,0,0,88.6381,96.8571,0.915143,0,0,0,0,67.6797,49.1401,29.3501,0,0,0,0,0,0
25,11,6809.48,4060.73,8391.8,2,3,601.366,771.467,53.7236,29.477,141.099,146.916,149.854,170.414,1,1,1,31.3938,34.7918,0.902333,54.8361,73.9295,133.408,141.948,18.2803,23.23,12.9502,123.173,146.049,308.17,327.717,5,4
26,11,6809.48,4060.73,8391.8,2,3,601.366,741.026,80.2551,56.1146,160.185,118.689,107.631,103.047,1,1,1,4.07579,4.35076,0.936799,2105.53,2987.03,106.551,119.363,2.08008,0.860107,3.40039,18172.5,21592.8,265.288,285.495,148,4
27,12,7008.88,3739.6,7933.05,3,3,21.8028,35.2042,97.5442,99.3403,142.337,150.591,117.788,109.803,1,1,1,11.5314,12.0111,0.960063,1.02124,1.02241,5.64456,6.09011,7.37012,7.21997,5.15039,358.221,435.825,148.103,173.351,3,2
28,12,7008.88,3739.6,7933.05,3,3,21.8028,135.973,0,0,0,0,0,0,1,0,0,89.4644,112.779,0.793268,0,0,0,0,87,32.73,16.3701,0,0,0,0,0,0
29,13,6984.33,3706.45,7925.85,3,3,21.988,28.9341,25.0655,18.6546,160.769,154.889,169.781,171.842,1,1,1,4.8017,4.88488,0.982971,9.38562,9.50844,87.1445,100.948,4.37988,1.52002,1.25,229.937,252.736,87.1445,100.948,4,1
30,13,6984.33,3706.45,7925.85,3,3,21.988,24.3018,81.9751,82.8739,172.823,172.823,94.7566,91.9158,0.5,0.5,1,0.252592,0.252592,1,0.251768,0.251768,110.647,124.486,0.0200195,0.0300293,0.25,111.476,129.283,110.647,124.486,2,1
31,14,6983.92,3718.65,7924.23,3,3,12.0671,31.243,51.2577,50.6357,153.702,155.166,137.911,132.198,1,1,1,17.1671,18.6351,0.921223,5.13615,5.35227,24.742,28.6742,14.5698,3.45996,8.7002,94.0572,132.673,24.742,28.6742,2,1
32,14,6983.92,3718.65,7924.23,3,3,12.0671,127.624,0,0,0,0,0,0,1,0,0,94.0707,115.016,0.817892,0,0,0,0,78.4399,50.2998,16.04,0,0,0,0,0,0
33,15,6999.27,3711.62,7934.73,3,3,18.6567,27.4253,36.1139,38.6672,156.299,153.563,166.347,166.347,1,1,1,5.21553,5.23014,0.997207,18.3959,18.6681,1.41092,1.41096,2.22998,4.62012,0.939941,259.577,283.392,73.0008,87.6669,3,2
34,15,6999.27,3711.62,7934.73,3,3,18.6567,119.536,0,0,0,0,0,0,1,0,0,72.9559,97.3411,0.749487,0,0,0,0,27.1099,34.1602,66.3901,0,0,0,0,0,0
35,16,7006.2,3715.07,7933.5,3,3,19.4248,107.912,0,0,0,0,0,0,1,0,0,62.2825,83.5464,0.745485,0,0,0,0,40.5703,21.9399,44.9199,0,0,0,0,0,0
36,16,7006.2,3715.07,7933.5,3,3,19.4248,108.757,0,0,0,0,0,0,1,0,0,72.6155,84.3906,0.86047,0,0,0,0,68.0996,28.3,5.47021,0,0,0,0,0,0
37,17,7017.25,3724.62,7926,3,3,24.8325,96.6008,0,0,0,0,0,0,1,0,0,50.2828,71.0687,0.707525,0,0,0,0,38.98,34.5801,12.52,0,0,0,0,0,0
38,17,7017.25,3724.62,7926,3,3,24.8325,110.224,0,0,0,0,0,0,1,0,0,72.9619,84.6917,0.8615,0,0,0,0,58.2998,43.71,10.6401,0,0,0,0,0,0
39,19,6990.77,3742.8,7940.62,3,3,21.4865,116.872,0,0,0,0,0,0,1,0,0,81.9359,93.1916,0.87922,0,0,0,0,24.6602,70.77,33.73,0,0,0,0,0,0
40,19,6990.77,3742.8,7940.62,3,3,21.4865,90.2264,0,0,0,0,0,0,1,0,0,53.5683,66.5464,0.804978,0,0,0,0,33.6499,32.74,27.9199,0,0,0,0,0,0
41,20,6994.85,3742.7,7941.6,3,3,22.1319,27.239,48.8925,37.1148,104.556,108.282,146.139,127.941,1,1,1,2.67379,2.68759,0.994865,58.186,63.5367,76.2803,84.9626,2.19971,0.0400391,1.52002,58.186,63.5367,76.2803,84.9626,1,1
42,20,6994.85,3742.7,7941.6,3,3,22.1319,178.022,0,0,0,0,0,0,1,0,0,126.213,153.471,0.822391,0,0,0,0,47.77,96.0601,66.77,0,0,0,0,0,0
43,21,6984.55,3731.45,7936,3,3,13.3488,25.2337,42.6309,6.84302,172.006,167.82,135.444,169.456,1,1,1,10.2164,10.4831,0.974563,3.11553,3.23932,72.902,88.8416,7.71973,6.67993,0.669922,72.7262,109.085,72.902,88.8416,2,1
44,21,6984.55,3731.45,7936,3,3,13.3488,138.608,0,0,0,0,0,0,1,0,0,84.6794,123.858,0.683682,0,0,0,0,41.8496,70.5801,44.1201,0,0,0,0,0,0
45,25,6792.8,4037.5,8378.85,2,4,584.094,913.416,44.351,50.8468,165.618,177.861,149.135,130.747,1,1,1,133.408,141.948,0.939837,5.08232,5.46473,22.7871,25.0784,64.7798,110.55,37.1494,157.057,166.155,22.7871,25.0784,3,1
46,25,6792.8,4037.5,8378.85,2,4,584.094,845.397,62.7512,62.8961,133.865,147.155,161.303,124.529,1,1,1,54.8361,73.9295,0.741735,5.52686,5.73507,16.6754,17.6047,16.5898,50.8999,23.8994,57.1887,60.2496,16.6754,17.6047,4,1
47,26,6807.4,4059.88,8395.2,2,4,604.167,3728.05,111.057,43.3415,141.408,96.0954,74.5914,138.549,1,1,1,2105.53,2987.03,0.70489,769.007,881.495,148.945,163.718,419.72,1855.83,1117.65,16372.3,18955.3,612.693,695.742,142,6
48,26,6807.4,4059.88,8395.2,2,4,604.167,860.39,75.8552,19.6534,151.463,152.809,131.125,158.977,1,1,1,106.551,119.363,0.892658,55.0364,56.5625,47.6074,51.4575,50.3198,91.4299,28.4502,166.166,171.237,47.6074,51.4575,3,1
49,27,7016.25,3746.82,7938.2,3,4,33.2086,36.2266,61.9893,36.6906,170.908,167.25,121.08,138.569,1,1,1,1.02124,1.02241,0.998852,10.3639,10.5204,92.5187,116.193,0.299805,0.530029,0.819824,275.045,329.13,92.5187,116.193,2,1
50,27,7016.25,3746.82,7938.2,3,4,33.2086,41.2943,69.2338,64.1706,102.278,121.131,149.954,163.242,1,1,1,5.64456,6.09011,0.926842,80.5374,88.5134,61.9209,78.7479,3.62988,2.05981,3.80029,80.5374,88.5134,61.9209,78.7479,1,1
51,29,6979.95,3704.93,7924.6,3,4,25.3276,38.4426,83.8052,21.1994,144.607,146.509,125.923,153.109,1,1,1,9.38562,9.50844,0.987083,1.97255,1.97255,78.1219,89.8655,6.75,6.40991,1.2002,144.402,155.335,78.1219,89.8655,3,1
52,29,6979.95,3704.93,7924.6,3,4,25.3276,129.883,0,0,0,0,0,0,1,0,0,87.1445,100.948,0.863257,0,0,0,0,73.9302,38.21,27.3799,0,0,0,0,0,0
53,30,6984.35,3706.48,7926.1,3,4,21.9486,24.5536,51.3686,45.1154,133.784,133.484,86.7383,93.6807,0.5,1,1,0.251768,0.251768,1,37.065,43.8821,74.1589,85.1488,0.0297852,0,0.25,37.065,43.8821,74.1589,85.1488,1,1
54,30,6984.35,3706.48,7926.1,3,4,21.9486,148.788,0,0,0,0,0,0,1,0,0,110.647,124.486,0.888825,0,0,0,0,45.8003,98.8599,19.29,0,0,0,0,0,0
55,31,6969.35,3715.8,7932.85,3,4,26.4851,36.5953,122.516,61.3839,113.371,137.606,121.617,147.648,1,1,1,5.13615,5.35227,0.959621,63.6159,94.029,25.3052,33.2914,4.2002,1.45996,2.62988,63.6159,94.029,25.3052,33.2914,1,1
56,31,6969.35,3715.8,7932.85,3,4,26.4851,59.9173,0,0,0,0,0,0,1,0,0,24.742,28.6742,0.862864,0,0,0,0,5.08984,6.5,24.1499,0,0,0,0,0,0
57,33,7001.5,3707,7935.67,3,4,23.7044,28.8363,68.0403,39.2506,137.691,162.975,134.124,133.387,1,1,1,1.41092,1.41096,0.999977,30.8357,39.0667,40.7542,47.1892,0.649902,1.12012,0.560059,30.8357,39.0667,40.7542,47.1892,1,1
58,33,7001.5,3707,7935.67,3,4,23.7044,46.0934,56.5201,37.6653,165.469,163.923,133.047,147.017,1,1,1,18.3959,18.6681,0.985421,10.4765,11.1209,71.3124,74.8777,1.97021,18.1499,2.54004,180.345,200.967,71.3124,74.8777,2,1
59,41,6997.05,3742.7,7943.12,3,4,23.5296,90.7757,0,0,0,0,0,0,1,0,0,58.186,63.5367,0.915786,0,0,0,0,9.29004,40,41.73,0,0,0,0,0,0
60,41,6997.05,3742.7,7943.12,3,4,23.5296,112.202,0,0,0,0,0,0,1,0,0,76.2803,84.9626,0.89781,0,0,0,0,36.27,59.6501,33.4097,0,0,0,0,0,0
61,43,6976.83,3724.77,7935.6,3,4,18.3421,28.473,43.3145,83.7044,122.811,158.375,110.948,100.859,1,1,1,3.11553,3.23932,0.961788,51.3715,85.8653,18.2392,19.9808,2.58008,1.69995,0.449707,51.3715,85.8653,18.2392,19.9808,1,1
62,43,6976.83,3724.77,7935.6,3,4,18.3421,114.075,0,0,0,0,0,0,1,0,0,72.902,88.8416,0.820584,0,0,0,0,55.0801,46.5901,20.2998,0,0,0,0,0,0
63,45,6728.02,3926.95,8341.7,2,5,531.538,918.881,62.4561,47.9728,161.314,168.929,135.293,141.654,1,1,1,5.08232,5.46473,0.930022,39.5946,40.1189,12.7144,14.3439,2.62012,4.1499,1.32031,178.854,186.465,12.7144,14.3439,2,1
64,45,6728.02,3926.95,8341.7,2,5,531.538,938.494,0,0,0,0,0,0,1,0,0,22.7871,25.0784,0.908635,0,0,0,0,6.8999,21.7,1.5498,0,0,0,0,0,0
65,46,6793.05,3986.6,8358.45,2,5,542.205,863.002,0,0,0,0,0,0,1,0,0,16.6754,17.6047,0.947209,0,0,0,0,13.5298,9.62012,2.15039,0,0,0,0,0,0
66,46,6793.05,3986.6,8358.45,2,5,542.205,851.132,93.5573,29.7066,159.689,146.193,102.545,118.155,1,1,1,5.52686,5.73507,0.963694,55.0249,62.9103,26.0044,27.7051,0.790039,5.40015,1.04004,80.6823,89.7196,26.0044,27.7051,3,1
67,47,7177.65,2234.35,9376.83,2,5,2089.44,3891.77,30.5314,83.1118,160.732,142.792,139.529,133.444,1,1,1,148.945,163.718,0.909763,41.9702,51.1489,14.0424,16.4717,58.6797,137.57,10.3096,491.676,566.701,14.0424,16.4717,5,1
68,47,7177.65,2234.35,9376.83,2,5,2089.44,4609.55,20.2514,53.7985,168.946,138.307,156.088,115.188,1,1,1,769.007,881.495,0.87239,241.225,308.236,70.5566,76.5122,489.01,420.62,444.11,11983.1,13946.8,3931.96,4511.73,103,39
69,48,6758.27,3968.45,8371.12,2,5,557.747,911.847,0,0,0,0,0,0,1,0,0,47.6074,51.4575,0.925178,0,0,0,0,35.8003,29.8499,12.8105,0,0,0,0,0,0
70,48,6758.27,3968.45,8371.12,2,5,557.747,916.952,49.5755,48.3078,169.705,168.716,129.811,125.029,1,1,1,55.0364,56.5625,0.973019,7.43852,8.28037,3.40307,4.14468,34.5,30.5999,30.04,115.165,118.81,3.40307,4.14468,2,1
71,49,7016.55,3747.35,7939.02,3,5,34.0399,152.419,0,0,0,0,0,0,1,0,0,92.5187,116.193,0.796254,0,0,0,0,73.7803,53.27,36,0,0,0,0,0,0
72,49,7016.55,3747.35,7939.02,3,5,34.0399,46.747,106.323,54.6048,130.852,156.69,120.983,141.848,1,1,1,10.3639,10.5204,0.985127,114.868,127.022,149.813,191.588,3.15039,7.12988,6.83008,114.868,127.022,149.813,191.588,1,1
73,50,7019.88,3748.88,7934.4,3,5,36.0416,129.808,0,0,0,0,0,0,1,0,0,80.5374,88.5134,0.909889,0,0,0,0,67.8203,36.8901,22.9302,0,0,0,0,0,0
74,50,7019.88,3748.88,7934.4,3,5,36.0416,120.042,0,0,0,0,0,0,1,0,0,61.9209,78.7479,0.786318,0,0,0,0,43.9199,15.8701,43.3501,0,0,0,0,0,0
75,51,6973.2,3698.52,7923.4,3,5,34.4156,128.308,0,0,0,0,0,0,1,0,0,78.1219,89.8655,0.86932,0,0,0,0,26.3003,70.22,30.0298,0,0,0,0,0,0
76,51,6973.2,3698.52,7923.4,3,5,34.4156,40.4151,38.7521,41.9059,142.026,151.363,177.366,160.671,1,1,1,1.97255,1.97255,0.999996,29.4738,31.8401,76.1161,82.2828,0.75,1.3999,1.16992,95.7876,102.92,76.1161,82.2828,2,1
77,53,6984.38,3706.48,7926.35,3,5,21.9364,68.4357,0,0,0,0,0,0,1,0,0,37.065,43.8821,0.84465,0,0,0,0,14.29,22.5,27.0698,0,0,0,0,0,0
78,53,6984.38,3706.48,7926.35,3,5,21.9364,109.702,0,0,0,0,0,0,1,0,0,74.1589,85.1488,0.870934,0,0,0,0,13.1504,73.05,8.91016,0,0,0,0,0,0
79,55,6965.15,3717.15,7935.48,3,5,30.4457,130.624,0,0,0,0,0,0,1,0,0,63.6159,94.029,0.676556,0,0,0,0,62.6699,22.1399,14.73,0,0,0,0,0,0
80,55,6965.15,3717.15,7935.48,3,5,30.4457,69.8867,0,0,0,0,0,0,1,0,0,25.3052,33.2914,0.760111,0,0,0,0,13.5601,7.09009,21.6201,0,0,0,0,0,0
81,57,7002.15,3705.88,7936.23,3,5,25.1096,67.903,0,0,0,0,0,0,1,0,0,30.8357,39.0667,0.789308,0,0,0,0,13.3599,20,19.9702,0,0,0,0,0,0
82,57,7002.15,3705.88,7936.23,3,5,25.1096,76.0255,0,0,0,0,0,0,1,0,0,40.7542,47.1892,0.863634,0,0,0,0,32.27,7.5498,24.52,0,0,0,0,0,0
83,58,7003.4,3688.85,7933.35,3,5,40.1454,120.971,0,0,0,0,0,0,1,0,0,71.3124,74.8777,0.952385,0,0,0,0,32.4199,62.8501,9.31006,0,0,0,0,0,0
84,58,7003.4,3688.85,7933.35,3,5,40.1454,57.2144,111.952,92.8442,144.272,152.889,92.4414,102.741,1,1,1,10.4765,11.1209,0.94205,116.533,131.547,53.3361,58.2995,1.70996,9.53003,4.18018,116.533,131.547,53.3361,58.2995,1,1
85,61,6974.25,3723.07,7936,3,5,21.014,114.338,0,0,0,0,0,0,1,0,0,51.3715,85.8653,0.59828,0,0,0,0,35.1299,41.24,29.2202,0,0,0,0,0,0
86,61,6974.25,3723.07,7936,3,5,21.014,48.4538,0,0,0,0,0,0,1,0,0,18.2392,19.9808,0.912838,0,0,0,0,12.5801,13.1299,3.31006,0,0,0,0,0,0
87,63,6725.4,3922.8,8340.38,2,6,530.27,959,36.436,16.4673,170.073,176.644,153.041,166.88,1,1,1,39.5946,40.1189,0.986932,103.595,109.347,35.6649,36.9992,21.73,28.53,16.7803,103.595,109.347,35.6649,36.9992,1,1
88,63,6725.4,3922.8,8340.38,2,6,530.27,933.225,0,0,0,0,0,0,1,0,0,12.7144,14.3439,0.886399,0,0,0,0,1.79004,12.6201,2.21973,0,0,0,0,0,0
89,66,6793.67,3981.2,8359.45,2,6,540.211,878.837,0,0,0,0,0,0,1,0,0,26.0044,27.7051,0.938614,0,0,0,0,18.3398,16.27,8.66992,0,0,0,0,0,0
90,66,6793.67,3981.2,8359.45,2,6,540.211,914.042,87.2641,84.0714,171.859,154.762,92.4947,88.7596,1,1,1,55.0249,62.9103,0.874657,10.4459,10.5317,4.82876,5.08334,22.0298,50.97,13.4697,31.2745,32.2577,4.82876,5.08334,2,1
91,67,7120.7,2096.82,9382,2,6,2189.16,3942.92,55.6694,49.9891,127.948,170.957,102.564,129.628,1,1,1,41.9702,51.1489,0.820549,45.8929,50.2458,14.3117,22.7246,8.12012,35.97,21.5801,481.287,543.074,14.3117,22.7246,4,1
92,67,7120.7,2096.82,9382,2,6,2189.16,3908.24,0,0,0,0,0,0,1,0,0,14.0424,16.4717,0.852518,0,0,0,0,7.55029,7.76001,9.01953,0,0,0,0,0,0
93,68,6690.1,1814.7,8955.45,2,6,2192.46,4917.79,51.1502,52.0688,137.026,122.521,171.745,159.969,1,1,1,241.225,308.236,0.782597,43.162,47.0012,146.033,166.942,67.0601,231.58,51.8701,7860.39,9067.45,4070.65,4785.07,76,27
94,68,6690.1,1814.7,8955.45,2,6,2192.46,4686.06,42.8012,40.1046,160.252,169.359,121.163,131.179,1,1,1,70.5566,76.5122,0.922161,52.3845,55.7741,51.2319,56.8578,31.1401,46.7,43.3506,2703.97,3111.38,1261.05,1436.47,27,12
95,70,6723.77,3937.85,8341.08,2,6,537.369,925.233,11.804,8.50801,167.307,176.61,165.754,169.53,1,1,1,7.43852,8.28037,0.898332,30.5749,31.5898,77.1516,78.9399,3.75,5.22998,3.73047,30.5749,31.5898,77.1516,78.9399,1,1
96,70,6723.77,3937.85,8341.08,2,6,537.369,921.097,0,0,0,0,0,0,1,0,0,3.40307,4.14468,0.821069,0,0,0,0,1.91992,2.9502,1,0,0,0,0,0,0
97,72,7019.7,3754.48,7945.85,3,6,43.3959,173.768,0,0,0,0,0,0,1,0,0,114.868,127.022,0.904318,0,0,0,0,13.3599,94.77,64.5,0,0,0,0,0,0
